day	stream	len	count
20231113	trades	8	17881927
20231113	trades	9	48950997
20231113	xinqing	8	1988880
20231113	xinqing	9	10557555
20231114	orders	8	23693716
20231114	orders	9	56301763
20231114	trades	8	17013156
20231114	trades	9	47974694
20231114	xinqing	8	1979188
20231114	xinqing	9	10358430
20231115	orders	8	25788623
20231115	orders	9	57426940
20231115	trades	8	18603660
20231115	trades	9	48702761
20231115	xinqing	8	1999460
20231115	xinqing	9	10392468
20231116	orders	8	24340577
20231116	orders	9	52322683
20231116	trades	8	17219643
20231116	trades	9	44709425
20231116	xinqing	8	1968969
20231116	xinqing	9	10074246
20231117	orders	8	23087537
20231117	orders	9	54202337
20231117	trades	8	16464063
20231117	trades	9	46208958
20231117	xinqing	8	1946854
20231117	xinqing	9	10245428
20231120	orders	8	25039905
20231120	orders	9	57404951
20231120	trades	8	18531323
20231120	trades	9	48778186
20231120	xinqing	8	2000530
20231120	xinqing	9	10595000
20231121	orders	8	26227994
20231121	orders	9	59265819
20231121	trades	8	18973571
20231121	trades	9	51062464
20231121	xinqing	8	2013913
20231121	xinqing	9	10560331
20231122	orders	8	25091658
20231122	orders	9	56324129
20231122	trades	8	18113898
20231122	trades	9	48479101
20231122	xinqing	8	1980653
20231122	xinqing	9	10335131
20231123	orders	8	25099474
20231123	orders	9	55718797
20231123	trades	8	18341312
20231123	trades	9	46751031
20231123	xinqing	8	1972657
20231123	xinqing	9	10342571
20231124	orders	8	25588612
20231124	orders	9	54839338
20231124	trades	8	18667750
20231124	trades	9	46398133
20231124	xinqing	8	1991285
20231124	xinqing	9	10319111
20231127	orders	8	25795012
20231127	orders	9	56304440
20231127	trades	8	19760909
20231127	trades	9	47814737
20231127	xinqing	8	1993877
20231127	xinqing	9	10416551
20231128	orders	8	24524092
20231128	orders	9	55399645
20231128	trades	8	17659914
20231128	trades	9	46177605
20231128	xinqing	8	1985811
20231128	xinqing	9	10387984
20231129	orders	8	23909869
20231129	orders	9	53844563
20231129	trades	8	17006507
20231129	trades	9	45560459
20231129	xinqing	8	1967677
20231129	xinqing	9	10229525
20231130	orders	8	23299268
20231130	orders	9	55835869
20231130	trades	8	16834659
20231130	trades	9	47413809
20231130	xinqing	8	1971305
20231130	xinqing	9	10439374
20231201	orders	8	24238587
20231201	orders	9	58111896
20231201	trades	8	17560707
20231201	trades	9	49130483
20231201	xinqing	8	1981986
20231201	xinqing	9	10500637
20231204	orders	8	26026922
20231204	orders	9	55820452
20231204	trades	8	19037559
20231204	trades	9	47791999
20231204	xinqing	8	2001642
20231204	xinqing	9	10504606
20231205	orders	8	25360070
20231205	orders	9	56197012
20231205	trades	8	18465589
20231205	trades	9	47979621
20231205	xinqing	8	1981810
20231205	xinqing	9	10335897
20231206	orders	8	26295548
20231206	orders	9	59690852
20231206	trades	8	19285990
20231206	trades	9	49851651
20231206	xinqing	8	1993642
20231206	xinqing	9	10527721
20231207	orders	8	24659164
20231207	orders	9	58247955
20231207	trades	8	17843710
20231207	trades	9	48795891
20231207	xinqing	8	1978259
20231207	xinqing	9	10522121
20231208	orders	8	24641845
20231208	orders	9	62947016
20231208	trades	8	17925453
20231208	trades	9	54103066
20231208	xinqing	8	2001306
20231208	xinqing	9	10994508
20231211	orders	8	28445690
20231211	orders	9	66181676
20231211	trades	8	21525756
20231211	trades	9	56331241
20231211	xinqing	8	2045002
20231211	xinqing	9	11031803
20231212	orders	8	24701364
20231212	orders	9	56212057
20231212	trades	8	17765260
20231212	trades	9	46833545
20231212	xinqing	8	1989893
20231212	xinqing	9	10376652
20231213	orders	8	23484863
20231213	orders	9	54791788
20231213	trades	8	16655730
20231213	trades	9	46333546
20231213	xinqing	8	1964597
20231213	xinqing	9	10426055
20231214	orders	8	24537493
20231214	orders	9	53890823
20231214	trades	8	17436585
20231214	trades	9	44915944
20231214	xinqing	8	1983666
20231214	xinqing	9	10295758
20231215	orders	8	24156689
20231215	orders	9	56505791
20231215	trades	8	17353171
20231215	trades	9	46825363
20231215	xinqing	8	1966096
20231215	xinqing	9	10466644
20231218	orders	8	24793949
20231218	orders	9	54698517
20231218	trades	8	17953558
20231218	trades	9	46448404
20231218	xinqing	8	1973078
20231218	xinqing	9	10399730
20231219	orders	8	22243506
20231219	orders	9	52128151
20231219	trades	8	16073570
20231219	trades	9	43343892
20231219	xinqing	8	1934261
20231219	xinqing	9	10182611
20231220	orders	8	21946471
20231220	orders	9	51734344
20231220	trades	8	15785635
20231220	trades	9	44071225
20231220	xinqing	8	1948717
20231220	xinqing	9	10170216
20231221	orders	8	23395813
20231221	orders	9	58247434
20231221	trades	8	17326213
20231221	trades	9	49274719
20231221	xinqing	8	1971860
20231221	xinqing	9	10547330
20231222	orders	8	22909316
20231222	orders	9	62936127
20231222	trades	8	16805900
20231222	trades	9	53579099
20231222	xinqing	8	1961310
20231222	xinqing	9	10616916
20231225	orders	8	24011921
20231225	orders	9	49692535
20231225	trades	8	18283317
20231225	trades	9	41786612
20231225	xinqing	8	1972000
20231225	xinqing	9	10116893
20231226	orders	8	21503681
20231226	orders	9	50117761
20231226	trades	8	15856544
20231226	trades	9	42396696
20231226	xinqing	8	1927637
20231226	xinqing	9	10007459
20231227	orders	8	22129408
20231227	orders	9	53436154
20231227	trades	8	16186251
20231227	trades	9	43765254
20231227	xinqing	8	1924965
20231227	xinqing	9	10185362
20231228	orders	8	24368562
20231228	orders	9	66300855
20231228	trades	8	17877294
20231228	trades	9	56498653
20231228	xinqing	8	1954118
20231228	xinqing	9	11015415
20231229	orders	8	25261544
20231229	orders	9	58013990
20231229	trades	8	18491103
20231229	trades	9	49432049
20231229	xinqing	8	1998146
20231229	xinqing	9	10634383
20240102	orders	8	25261366
20240102	orders	9	58276628
20240102	trades	8	18943558
20240102	trades	9	50364495
20240102	xinqing	8	2035525
20240102	xinqing	9	10986493
20240103	orders	8	24672158
20240103	orders	9	58620845
20240103	trades	8	17888464
20240103	trades	9	49777709
20240103	xinqing	8	2003838
20240103	xinqing	9	10695774
20240104	orders	8	23595905
20240104	orders	9	54254934
20240104	trades	8	17124898
20240104	trades	9	45953843
20240104	xinqing	8	1976036
20240104	xinqing	9	10345772
20240105	orders	8	23645125
20240105	orders	9	58328939
20240105	trades	8	17101109
20240105	trades	9	50396921
20240105	xinqing	8	1976862
20240105	xinqing	9	10588902
20240108	orders	8	24078609
20240108	orders	9	55492440
20240108	trades	8	17873434
20240108	trades	9	47310378
20240108	xinqing	8	1976140
20240108	xinqing	9	10478840
20240109	orders	8	22820181
20240109	orders	9	57650562
20240109	trades	8	16837436
20240109	trades	9	48454544
20240109	xinqing	8	1980449
20240109	xinqing	9	10546377
20240110	orders	8	25118400
20240110	orders	9	54077077
20240110	trades	8	18743561
20240110	trades	9	44717414
20240110	xinqing	8	1992190
20240110	xinqing	9	10229622
20240111	orders	8	23140675
20240111	orders	9	58948085
20240111	trades	8	16770772
20240111	trades	9	49714726
20240111	xinqing	8	1954137
20240111	xinqing	9	10690958
20240112	orders	8	24260581
20240112	orders	9	55034076
20240112	trades	8	17556331
20240112	trades	9	46367238
20240112	xinqing	8	1991416
20240112	xinqing	9	10439455
20240115	orders	8	23729500
20240115	orders	9	52014945
20240115	trades	8	17469228
20240115	trades	9	43138679
20240115	xinqing	8	1987496
20240115	xinqing	9	10308956
20240116	orders	8	22959636
20240116	orders	9	59322317
20240116	trades	8	16547858
20240116	trades	9	50139853
20240116	xinqing	8	1972834
20240116	xinqing	9	10747937
20240117	orders	8	21856086
20240117	orders	9	54235535
20240117	trades	8	15707367
20240117	trades	9	46591663
20240117	xinqing	8	1953340
20240117	xinqing	9	10392491
20240118	orders	8	26216740
20240118	orders	9	74628175
20240118	trades	8	19900562
20240118	trades	9	65304594
20240118	xinqing	8	2027678
20240118	xinqing	9	11607353
20240119	orders	8	25603529
20240119	orders	9	55756904
20240119	trades	8	19111787
20240119	trades	9	46802947
20240119	xinqing	8	2013354
20240119	xinqing	9	10548326
20240122	orders	8	24039530
20240122	orders	9	69993684
20240122	trades	8	18133471
20240122	trades	9	61272140
20240122	xinqing	8	1975473
20240122	xinqing	9	11329705
20240123	orders	8	27587094
20240123	orders	9	66248497
20240123	trades	8	21599348
20240123	trades	9	54827400
20240123	xinqing	8	2037749
20240123	xinqing	9	11086032
20240124	orders	8	24294887
20240124	orders	9	68890097
20240124	trades	8	18109985
20240124	trades	9	57835855
20240124	xinqing	8	2005690
20240124	xinqing	9	11278907
20240125	orders	8	26876227
20240125	orders	9	71155759
20240125	trades	8	20017928
20240125	trades	9	60009155
20240125	xinqing	8	2035844
20240125	xinqing	9	11422282
20240126	orders	8	29035060
20240126	orders	9	64754398
20240126	trades	8	21389673
20240126	trades	9	54124856
20240126	xinqing	8	2054586
20240126	xinqing	9	10945092
20240129	orders	8	28416642
20240129	orders	9	63465987
20240129	trades	8	21560939
20240129	trades	9	53437704
20240129	xinqing	8	2029711
20240129	xinqing	9	10888394
20240130	orders	8	26400933
20240130	orders	9	59238183
20240130	trades	8	19336618
20240130	trades	9	49006792
20240130	xinqing	8	1994950
20240130	xinqing	9	10489871
20240131	orders	8	25364412
20240131	orders	9	70798554
20240131	trades	8	19041007
20240131	trades	9	60128887
20240131	xinqing	8	2011177
20240131	xinqing	9	11141832
20240201	orders	8	27681170
20240201	orders	9	69321692
20240201	trades	8	21302145
20240201	trades	9	57657554
20240201	xinqing	8	2030541
20240201	xinqing	9	11097522
20240202	orders	8	24011019
20240202	orders	9	78788525
20240202	trades	8	17667350
20240202	trades	9	68188774
20240202	xinqing	8	1975559
20240202	xinqing	9	11534395
20240205	orders	8	31226416
20240205	orders	9	72068831
20240205	trades	8	25815854
20240205	trades	9	67092128
20240205	xinqing	8	2034416
20240205	xinqing	9	10735308
20240206	orders	8	29078720
20240206	orders	9	81948615
20240206	trades	8	23734948
20240206	trades	9	74870831
20240206	xinqing	5	1124241
20240206	xinqing	6	6237503
20240206	xinqing	8	917629
20240206	xinqing	9	5482144
20240207	orders	8	33594612
20240207	orders	9	81388990
20240207	trades	8	26620263
20240207	trades	9	75306250
20240207	xinqing	8	2083017
20240207	xinqing	9	11660945
20240208	orders	8	33386694
20240208	orders	9	79251269
20240208	trades	8	27642017
20240208	trades	9	71862814
20240208	xinqing	5	1146483
20240208	xinqing	6	6273906
20240208	xinqing	8	923402
20240208	xinqing	9	5559839
20240219	orders	8	30411461
20240219	orders	9	68688978
20240219	trades	8	24901736
20240219	trades	9	62592941
20240219	xinqing	8	1965510
20240219	xinqing	9	11201992
20240220	orders	8	24074605
20240220	orders	9	60861135
20240220	trades	8	17941512
20240220	trades	9	52834147
20240220	xinqing	8	2039933
20240220	xinqing	9	10867137
20240221	orders	8	22166506
20240221	orders	9	73557800
20240221	trades	8	15994318
20240221	trades	9	64240907
20240221	xinqing	8	2025411
20240221	xinqing	9	11556927
20240222	orders	8	24239254
20240222	orders	9	57819334
20240222	trades	8	17464836
20240222	trades	9	49196919
20240222	xinqing	8	2041259
20240222	xinqing	9	10947115
20240223	orders	8	25974489
20240223	orders	9	65303490
20240223	trades	8	18950482
20240223	trades	9	56071032
20240223	xinqing	8	2056648
20240223	xinqing	9	11217762
20240226	orders	8	27216249
20240226	orders	9	68436209
20240226	trades	8	20682110
20240226	trades	9	59991054
20240226	xinqing	8	2067297
20240226	xinqing	9	11570831
20240227	orders	8	25173066
20240227	orders	9	67147851
20240227	trades	8	18234764
20240227	trades	9	58792436
20240227	xinqing	8	2043808
20240227	xinqing	9	11203214
20240228	orders	8	29889654
20240228	orders	9	92041114
20240228	trades	8	22711151
20240228	trades	9	81726250
20240228	xinqing	8	2082797
20240228	xinqing	9	12158704
20240229	orders	8	30454052
20240229	orders	9	75898831
20240229	trades	8	22896314
20240229	trades	9	65205522
20240229	xinqing	8	2100189
20240229	xinqing	9	11496879
20240301	orders	8	29329721
20240301	orders	9	68510277
20240301	trades	8	21966443
20240301	trades	9	58734082
20240301	xinqing	8	2079082
20240301	xinqing	9	11135815
20240304	orders	8	28603024
20240304	orders	9	67395973
20240304	trades	8	21812127
20240304	trades	9	57880204
20240304	xinqing	8	2055404
20240304	xinqing	9	10997620
20240305	orders	8	26041106
20240305	orders	9	69528425
20240305	trades	8	19521315
20240305	trades	9	61307246
20240305	xinqing	8	2023053
20240305	xinqing	9	10891065
20240306	orders	8	24673588
20240306	orders	9	64935451
20240306	trades	8	17838255
20240306	trades	9	55070015
20240306	xinqing	8	2006906
20240306	xinqing	9	10875398
20240307	orders	8	24407867
20240307	orders	9	66335746
20240307	trades	8	17421565
20240307	trades	9	57315646
20240307	xinqing	8	2019867
20240307	xinqing	9	10970404
20240308	orders	8	23611681
20240308	orders	9	58267159
20240308	trades	8	16764827
20240308	trades	9	49551124
20240308	xinqing	8	1984335
20240308	xinqing	9	10487524
20240311	orders	8	25344499
20240311	orders	9	62324999
20240311	trades	8	18637817
20240311	trades	9	53888222
20240311	xinqing	8	2005886
20240311	xinqing	9	10839481
20240312	orders	8	28050598
20240312	orders	9	69898794
20240312	trades	8	20753483
20240312	trades	9	60748358
20240312	xinqing	8	2057652
20240312	xinqing	9	11092517
20240313	orders	8	28256706
20240313	orders	9	67430555
20240313	trades	8	20877792
20240313	trades	9	56992374
20240313	xinqing	8	2051285
20240313	xinqing	9	10987190
20240314	orders	8	28382241
20240314	orders	9	65380117
20240314	trades	8	20864590
20240314	trades	9	55039369
20240314	xinqing	8	2037971
20240314	xinqing	9	10920207
20240315	orders	8	24736317
20240315	orders	9	64729604
20240315	trades	8	17436446
20240315	trades	9	53876452
20240315	xinqing	8	2000316
20240315	xinqing	9	10905857
20240318	orders	8	29072597
20240318	orders	9	68970188
20240318	trades	8	21749467
20240318	trades	9	58641648
20240318	xinqing	8	2072969
20240318	xinqing	9	11216815
20240319	orders	8	29181506
20240319	orders	9	66509289
20240319	trades	8	21358931
20240319	trades	9	56647879
20240319	xinqing	8	2066341
20240319	xinqing	9	10986762
20240320	orders	8	26420787
20240320	orders	9	65320327
20240320	trades	8	18686277
20240320	trades	9	54429132
20240320	xinqing	8	2032794
20240320	xinqing	9	10917144
20240321	orders	8	28237369
20240321	orders	9	67473483
20240321	trades	8	20388276
20240321	trades	9	56913760
20240321	xinqing	8	2044072
20240321	xinqing	9	11002993
20240322	orders	8	28135399
20240322	orders	9	70519200
20240322	trades	8	20674622
20240322	trades	9	60368189
20240322	xinqing	8	2044545
20240322	xinqing	9	11108336
20240325	orders	8	28236368
20240325	orders	9	68817710
20240325	trades	8	21193025
20240325	trades	9	58574501
20240325	xinqing	8	2044309
20240325	xinqing	9	11065723
20240326	orders	8	27039115
20240326	orders	9	67788066
20240326	trades	8	19923252
20240326	trades	9	56689631
20240326	xinqing	8	2042776
20240326	xinqing	9	11035345
20240327	orders	8	26658439
20240327	orders	9	63705261
20240327	trades	8	19641754
20240327	trades	9	54007331
20240327	xinqing	8	2024176
20240327	xinqing	9	10736687
20240328	orders	8	26561173
20240328	orders	9	69298596
20240328	trades	8	19445098
20240328	trades	9	57586273
20240328	xinqing	8	2028144
20240328	xinqing	9	11150834
20240329	orders	8	25623702
20240329	orders	9	60382707
20240329	trades	8	18919743
20240329	trades	9	50847392
20240329	xinqing	8	2020071
20240329	xinqing	9	10672974
20240401	orders	8	29024599
20240401	orders	9	62992736
20240401	trades	8	22285438
20240401	trades	9	54383023
20240401	xinqing	8	2059713
20240401	xinqing	9	11069067
20240402	orders	8	28682668
20240402	orders	9	65729623
20240402	trades	8	21243729
20240402	trades	9	56351621
20240402	xinqing	8	2070497
20240402	xinqing	9	11045890
20240403	orders	8	28079916
20240403	orders	9	64055609
20240403	trades	8	21270332
20240403	trades	9	54180695
20240403	xinqing	8	2056517
20240403	xinqing	9	10927483
20240408	orders	8	29058931
20240408	orders	9	66300506
20240408	trades	8	21916689
20240408	trades	9	56571853
20240408	xinqing	8	2066274
20240408	xinqing	9	11089810
20240409	orders	8	26929123
20240409	orders	9	59617090
20240409	trades	8	19916796
20240409	trades	9	49865834
20240409	xinqing	8	2030018
20240409	xinqing	9	10736626
20240410	orders	8	26123133
20240410	orders	9	62250520
20240410	trades	8	19270600
20240410	trades	9	53009752
20240410	xinqing	8	2036772
20240410	xinqing	9	10935064
20240411	orders	8	25449078
20240411	orders	9	63531104
20240411	trades	8	18572060
20240411	trades	9	52998054
20240411	xinqing	8	2012579
20240411	xinqing	9	10837918
20240412	orders	8	24717675
20240412	orders	9	62013999
20240412	trades	8	17824880
20240412	trades	9	52819408
20240412	xinqing	8	2014020
20240412	xinqing	9	10679532
20240415	orders	8	34940180
20240415	orders	9	72620219
20240415	trades	8	27939162
20240415	trades	9	63406912
20240415	xinqing	8	2108256
20240415	xinqing	9	11255869
20240416	orders	8	34594464
20240416	orders	9	71160340
20240416	trades	8	27940669
20240416	trades	9	62446444
20240416	xinqing	8	2102854
20240416	xinqing	9	11018318
20240417	orders	8	31157068
20240417	orders	9	69897915
20240417	trades	8	24171749
20240417	trades	9	59647837
20240417	xinqing	8	2102301
20240417	xinqing	9	11137679
20240418	orders	8	30922870
20240418	orders	9	72402352
20240418	trades	8	23253425
20240418	trades	9	61018557
20240418	xinqing	8	2084743
20240418	xinqing	9	11063605
20240419	orders	8	28025163
20240419	orders	9	66309868
20240419	trades	8	20517089
